# 小男生注：
# 向PUK2格式地图添加的素材必须在这里预先设定， 这样便
# 可出现在lib库中。
# 可以使用旧版图档进入PUK2新地图素材，具体cut设置见前
# 2例：其中，起始X=原dx+320，起始Y=原dy+240，宽度高度
# 等于原图的宽度和高度。
# PUK2格式组合图档的切割方式也是先将dx和dy加对应320和
# 240后，再使用新坐标设置起始位置，而非原图实际起始。
# 而像较大建筑物这种，一般需要切割成多个部分再拼接，
# 否则可以造成与人物角色遮挡混乱。
# 修正dx和修正dy用于调节地图中实际显示的偏移位置，也
# 可理解为立足点和所在cut区左上角的相对距离。
# 当定义宽度和高度任意一项为0时该定义无效，仅起分隔作
# 用。
#
# 以下定义导出自原版的cut文件，可在后面自由追加自定义。
#
#图编号	起始X	起始Y	宽度	高度	修正dx	修正dy
#
301039	128	0	128	384	104	321
301039	256	0	128	384	39	321
301039	384	0	128	384	54	340
301039	0	0	0	0	0	0
301040	0	0	128	240	103	276
301040	128	0	128	336	102	271
301040	0	240	128	240	48	275
301040	256	0	64	336	15	272
301040	384	0	64	336	27	302
301040	512	0	64	336	50	299
301040	0	0	0	0	0	0
301041	0	0	0	0	0	0
301041	0	0	256	480	74	379
301042	0	0	128	192	34	10
301042	0	0	0	0	0	0
301043	0	0	192	384	102	378
301043	192	96	128	336	82	287
301043	320	0	64	384	18	335
301043	384	0	128	288	56	219
301043	512	0	64	288	37	234
301043	576	0	64	336	48	379
301043	384	288	128	192	14	203
301043	512	336	128	144	24	58
301043	0	0	0	0	0	0
301044	0	0	64	240	-1	307
301044	64	0	192	240	127	186
301044	256	0	192	336	90	213
301044	448	0	192	288	85	172
301044	0	288	128	192	60	198
301044	128	288	128	192	58	110
301044	256	336	128	144	56	109
301044	384	288	256	192	110	169
301044	0	0	0	0	0	0
301045	384	0	256	480	167	580
301045	256	144	128	336	39	436
301045	128	240	128	240	39	244
301045	0	0	192	240	178	57
301045	0	240	64	96	45	91
301045	64	240	64	96	45	43
301045	0	336	64	144	6	85
301045	64	336	64	144	70	85
301045	192	0	64	144	34	58
301045	256	0	64	144	34	58
301045	320	48	64	96	34	58
301045	0	48	64	192	50	57
301045	64	0	64	240	50	57
301045	128	0	64	192	50	57
301045	0	0	0	0	0	0
301046	192	0	448	48	230	148
301046	320	48	320	384	166	436
301046	0	240	192	240	110	219
301046	192	96	128	384	86	321
301046	0	0	192	240	86	103
301046	0	0	0	0	0	0
301046	320	432	64	96	32	24
301046	320	432	192	48	96	120
301047	0	0	128	480	50	388
301047	128	0	128	480	83	406
301047	256	0	128	240	103	251
301047	384	0	128	192	7	322
301047	256	240	128	240	39	345
301047	384	192	128	288	117	369
301047	512	48	128	432	11	612
301047	0	0	0	0	0	0
301047	0	0	128	384	96	408
301047	0	0	0	0	0	-14
301048	0	0	128	144	33	165
301048	0	144	128	192	95	197
301048	0	336	64	48	29	35
301048	0	384	64	96	51	61
301048	64	336	64	144	24	108
301048	128	0	64	144	40	105
301048	192	0	64	96	56	79
301048	256	0	64	96	65	61
301048	192	96	128	96	5	33
301048	128	144	64	144	23	79
301048	192	192	64	96	41	3
301048	128	288	192	192	115	160
301048	320	288	256	192	178	207
301048	320	0	128	288	37	370
301048	448	0	128	240	39	204
301048	0	0	0	0	0	0
301049	0	0	128	336	44	301
301049	128	0	128	336	12	297
301049	256	0	128	336	43	275
301049	384	0	128	336	12	276
301049	512	0	128	432	36	348
301049	0	0	0	0	0	0
301050	0	0	128	432	-1	384
301050	128	0	64	192	24	187
301050	192	0	64	192	15	152
301050	256	0	64	192	21	146
301050	320	0	64	192	13	159
301050	384	0	64	192	21	153
301050	256	192	64	192	47	160
301050	320	192	64	192	9	171
301050	128	192	64	192	35	190
301050	192	192	64	192	47	180
301050	448	0	64	336	-11	298
301050	512	0	64	336	78	287
301050	576	0	64	336	62	285
301050	0	0	0	0	0	0
301051	0	0	64	336	14	304
301051	64	0	64	336	18	318
301051	128	0	64	336	56	313
301051	192	0	64	336	18	289
301051	256	0	64	336	56	288
301051	0	0	0	0	0	0
301052	0	0	320	480	181	509
301052	320	0	320	480	160	509
301052	0	0	0	0	0	0
301053	0	0	192	96	65	162
301053	0	96	192	96	123	164
301053	0	192	192	96	102	163
301053	192	0	448	480	245	489
301053	0	0	0	0	0	0
301054	0	0	320	192	118	317
301054	0	192	128	144	52	66
301054	128	240	128	96	35	126
301054	128	192	64	48	8	70
301054	192	192	64	48	58	52
301054	256	192	64	48	33	80
301054	320	0	64	144	48	129
301054	384	0	64	144	48	81
301054	448	0	64	96	48	33
301054	384	144	128	96	59	55
301054	512	0	128	336	41	377
301054	0	0	0	0	0	0
301055	0	0	64	96	56	55
301055	64	0	128	96	56	55
301055	0	96	128	144	101	60
301055	192	0	256	144	85	170
301055	448	0	128	432	115	392
301055	576	48	64	432	51	392
301055	0	0	0	0	0	0
301056	0	0	128	96	31	48
301056	128	0	64	96	29	87
301056	0	96	192	144	39	202
301056	192	96	64	144	19	142
301056	256	96	128	144	66	124
301056	0	240	192	96	114	216
301056	0	336	192	96	115	168
301056	192	240	192	192	142	171
301056	384	96	256	144	155	212
301056	0	96	64	144	25	130
301056	320	144	64	96	27	151
301056	0	0	0	0	0	0
301057	0	0	256	144	91	143
301057	256	0	384	144	181	195
301057	0	144	256	288	90	255
301057	256	144	256	288	58	279
301057	512	144	128	96	67	132
301057	512	240	128	192	176	166
301057	0	0	0	0	0	0
301057	512	240	64	192	-16	166
301057	576	240	64	192	112	166
301058	0	0	256	288	120	197
301058	256	0	128	240	19	158
301058	0	288	128	144	81	143
301058	128	288	128	144	59	121
301058	384	48	64	192	19	157
301058	0	0	0	0	0	0
301059	0	0	256	240	146	228
301059	256	0	128	240	-11	145
301059	0	240	128	240	15	122
301059	256	288	128	192	89	146
301059	448	0	64	96	55	91
301059	512	0	128	96	62	60
301059	512	96	128	96	29	55
301059	512	288	128	96	27	73
301059	512	384	128	96	39	77
301059	512	192	128	96	97	82
301059	320	0	64	240	32	120
301059	128	288	64	192	15	122
301059	192	288	64	192	15	170
301059	384	240	128	240	25	146
301059	256	0	64	192	-11	146
301059	384	48	64	192	-11	193
301060	0	0	64	96	18	60
301060	0	96	128	192	186	134
301060	128	0	64	192	58	182
301060	256	0	256	144	110	113
301060	512	0	128	144	66	80
301060	256	144	64	144	35	121
301060	320	144	192	144	59	124
301060	512	144	128	96	56	87
301060	512	240	64	48	46	31
301060	576	240	64	48	193	30
301060	0	288	128	192	20	115
301060	128	288	128	192	79	93
301060	256	288	192	144	87	88
301060	448	288	192	144	66	92
301060	0	0	0	0	0	0
301060	192	0	64	144	58	134
301061	0	0	256	240	80	275
301061	256	0	384	96	182	125
301061	0	240	256	144	91	207
301061	256	96	320	288	163	292
301061	0	0	0	0	0	0
301062	0	0	256	288	120	303
301062	0	288	128	192	67	69
301062	128	288	64	192	11	194
301062	192	288	64	192	11	146
301062	256	288	64	192	11	98
301062	320	288	64	192	13	94
301062	384	288	64	192	13	142
301062	448	288	64	192	13	190
301062	512	384	128	96	79	14
301062	256	0	320	192	190	-17
301062	512	336	128	48	79	14
301062	0	0	0	0	0	0
301063	512	0	128	144	59	84
301063	0	192	192	144	94	200
301063	192	144	128	192	51	115
301063	384	144	128	96	105	70
301063	384	240	128	96	34	54
301063	512	144	128	192	51	153
301063	0	336	64	48	1	30
301063	0	384	64	96	36	44
301063	64	336	128	144	46	63
301063	192	336	128	144	66	57
301063	320	336	192	144	66	95
301063	512	336	128	144	90	47
301063	320	0	192	144	110	87
301063	0	0	0	0	0	0
301063	0	0	128	96	63	19
301063	128	0	128	96	61	19
301063	0	96	128	96	62	42
301063	128	96	128	96	63	39
301064	0	0	128	144	130	180
301064	128	0	128	144	59	180
301064	320	0	320	144	186	140
301064	0	144	192	240	141	247
301064	192	144	128	240	27	199
301064	320	144	192	240	102	240
301064	512	144	128	192	52	202
301064	512	336	128	144	119	89
301064	0	384	128	96	-6	52
301064	128	384	128	96	-14	118
301064	256	384	64	96	49	72
301064	320	384	64	96	29	93
301064	384	384	64	96	43	75
301064	448	384	64	96	9	82
301064	256	0	64	144	46	141
301064	0	0	0	0	0	0
301065	0	0	64	144	15	98
301065	64	0	64	144	19	127
301065	128	0	64	144	20	149
301065	192	0	64	144	41	65
301065	256	0	64	144	41	113
301065	320	0	64	144	41	113
301065	384	0	128	144	38	66
301065	512	0	64	144	10	33
301065	576	0	64	144	53	22
301065	0	144	192	144	79	72
301065	192	144	64	144	69	122
301065	256	144	64	144	25	116
301065	320	144	64	144	22	128
301065	0	288	128	192	120	195
301065	128	288	128	192	67	161
301065	0	0	0	0	0	0
301066	0	0	512	192	253	137
301066	0	192	128	192	81	158
301066	128	192	128	192	173	134
301066	512	0	128	192	268	155
301066	256	192	128	192	27	193
301066	384	192	128	144	17	222
301066	512	192	128	96	19	40
301066	0	384	128	96	21	67
301066	128	384	128	96	42	94
301066	256	384	128	96	50	82
301066	384	336	64	144	15	86
301066	448	336	64	144	61	87
301066	512	288	128	192	20	141
301066	0	0	0	0	0	0
301066	128	192	64	144	32	132
301067	0	0	192	240	102	232
301067	192	0	128	240	37	160
301067	0	240	128	192	103	223
301067	128	240	192	192	128	218
301067	320	192	128	192	31	231
301067	512	336	128	144	49	155
301067	448	192	64	192	67	124
301067	512	192	128	144	15	136
301067	256	432	64	48	7	35
301067	320	384	128	96	60	8
301067	448	384	64	96	13	14
301067	576	0	64	96	24	84
301067	576	96	64	96	45	102
301067	448	0	128	192	62	148
301067	320	0	128	192	21	201
301067	0	0	0	0	0	0
301068	0	0	128	192	261	171
301068	128	0	64	192	31	145
301068	192	0	64	192	31	145
301068	256	0	128	192	42	181
301068	384	0	64	192	26	174
301068	448	0	64	192	26	126
301068	0	192	128	192	67	189
301068	128	192	64	192	26	155
301068	192	192	64	192	154	107
301068	256	192	64	192	-2	175
301068	320	192	64	192	-2	127
301068	384	192	128	192	27	158
301068	512	48	64	192	40	145
301068	576	0	64	192	40	193
301068	512	288	64	192	4	140
301068	576	240	64	192	4	188
301069	0	0	128	96	175	147
301069	0	96	128	192	40	163
301069	0	288	128	192	23	158
301069	128	48	64	192	59	134
301069	192	0	64	192	59	134
301069	256	0	128	240	5	190
301069	384	0	128	192	-8	188
301069	192	240	128	192	31	144
301069	320	240	128	192	173	157
301069	128	240	64	144	13	141
301069	128	384	64	96	6	126
301069	512	0	64	48	13	26
301069	512	48	64	240	39	198
301069	576	0	64	96	6	66
301069	576	96	64	96	57	80
301069	576	192	64	96	105	-50
301070	0	144	128	336	-1	319
301070	128	192	128	288	29	260
301070	256	0	256	240	80	238
301070	256	240	256	96	87	124
301070	256	336	256	144	91	144
301070	0	0	0	0	0	0
301070	64	0	128	144	96	120
301071	0	0	128	144	82	129
301071	0	144	128	144	18	102
301071	0	288	128	192	73	146
301071	128	0	64	96	33	68
301071	192	0	64	96	31	62
301071	128	96	128	144	96	24
301071	256	96	128	144	84	-2
301071	384	0	192	240	133	218
301071	128	240	64	240	71	208
301071	192	240	64	240	47	201
301071	256	240	64	240	8	180
301071	320	288	192	192	60	178
301071	0	0	0	0	0	0
301071	128	96	128	144	37	69
301071	448	0	192	240	81	168
301071	512	240	128	96	15	-96
301071	320	240	192	192	126	175
301071	256	0	192	240	131	170
301072	0	0	192	240	77	181
301072	0	240	64	48	55	42
301072	64	240	64	48	37	27
301072	0	0	0	0	0	0
301073	0	96	64	96	60	47
301073	64	96	64	96	60	47
301073	128	96	64	96	60	48
301073	192	0	64	192	60	96
301073	256	0	128	96	65	79
301073	384	0	128	96	75	87
301073	512	0	128	96	76	68
301073	256	96	64	48	-2	44
301073	320	96	64	48	39	56
301073	256	144	64	48	84	32
301073	320	144	64	48	38	45
301073	384	144	64	48	14	60
301073	448	144	64	48	7	37
301073	512	144	64	48	18	27
301073	576	96	64	96	43	37
301073	0	0	0	0	0	0
301074	0	48	128	96	-19	94
301074	128	48	128	96	86	63
301074	0	0	64	48	52	52
301074	64	0	64	48	-6	34
301074	128	0	64	48	38	31
301074	192	0	64	48	31	25
301074	0	144	64	48	68	36
301074	64	144	64	48	82	21
301074	128	144	64	48	42	39
301074	192	144	64	48	20	59
301074	0	0	0	0	0	0
301075	0	0	192	144	71	110
301075	192	0	128	96	81	54
301075	0	144	320	192	160	-32
301075	0	0	0	0	0	0
301076	0	0	128	96	63	19
301076	128	0	128	96	61	19
301076	0	96	128	96	62	42
301076	128	96	128	96	63	39
301076	0	0	0	0	0	0
301077	0	0	128	192	62	142
301077	128	0	64	144	29	108
301077	192	0	64	144	30	99
301077	256	0	64	144	26	100
301077	320	0	64	96	33	70
301077	320	96	64	96	30	62
301077	128	144	64	48	28	28
301077	192	144	64	48	31	29
301077	256	144	64	48	28	28
301077	0	336	128	96	62	32
301077	128	336	64	96	28	41
301077	0	192	192	144	91	32
301077	192	192	192	144	96	31
301077	0	0	0	0	0	0
301077	384	0	128	192	63	143
301077	512	0	64	144	29	105
301077	512	144	64	144	26	102
301077	512	288	64	144	28	109
301077	192	336	64	96	31	73
301077	384	192	64	96	30	72
301077	448	192	64	96	31	72
301077	384	288	64	96	28	67
301077	448	288	64	96	30	75
301077	256	336	64	48	29	35
301077	256	384	64	48	30	35
301077	320	336	64	96	28	69
301078	0	0	192	336	94	284
301078	192	0	192	336	89	272
301078	384	0	192	336	92	282
301078	0	0	0	0	0	0
301079	0	0	192	240	96	211
301079	192	0	192	288	98	248
301079	0	240	192	192	92	164
301079	384	0	128	288	64	253
301079	192	288	128	192	59	145
301079	320	288	128	192	62	165
301079	0	0	0	0	0	0
301080	0	0	64	48	26	1
301080	64	0	64	48	32	0
301080	0	48	128	96	61	6
301080	128	0	64	48	26	0
301080	192	0	64	48	28	0
301080	128	48	128	96	62	6
301080	256	0	64	48	29	0
301080	320	0	64	48	32	0
301080	256	48	128	96	62	7
301080	0	0	0	0	0	0
301081	0	0	192	144	83	3
301081	192	0	128	144	63	6
301081	0	144	192	240	93	5
301081	320	0	192	144	92	6
301081	512	0	128	144	60	6
301081	320	144	192	240	89	6
301081	0	0	0	0	0	0
301082	0	0	192	288	160	264
301082	0	288	192	192	160	216
301082	384	0	256	240	224	264
301082	384	288	256	192	224	216
301082	0	0	0	0	0	0
301083	0	0	320	192	288	168
301083	0	240	320	192	288	168
301083	320	0	320	192	288	168
301083	320	240	320	192	288	168
301083	0	0	0	0	0	0
301084	0	0	192	144	102	20
301084	192	0	192	144	106	19
301084	384	0	128	48	61	6
301084	512	0	128	48	61	2
301084	0	144	64	48	23	30
301084	64	144	64	48	37	23
301084	128	144	128	144	63	26
301084	256	144	128	144	62	24
301084	384	48	128	144	60	107
301084	512	48	128	144	62	111
301084	384	192	128	96	63	32
301084	512	192	128	96	66	30
301084	0	288	128	96	60	14
301084	128	288	128	96	73	21
301084	256	288	128	96	64	11
301084	384	288	128	96	63	30
301084	256	288	128	96	63	21
301084	384	288	128	96	63	24
301084	0	384	128	96	69	65
301084	128	384	128	96	56	56
301085	0	288	192	192	96	120
301085	0	0	128	144	96	216
301085	128	0	128	240	96	360
301085	256	96	128	240	32	360
301085	384	192	128	240	32	264
301085	0	0	0	0	0	0
301086	448	288	192	192	96	120
301086	384	0	128	192	96	312
301086	256	48	128	240	32	360
301086	128	144	128	240	32	312
301086	0	240	128	192	32	216
301086	0	0	0	0	0	0
301087	448	0	128	192	-32	312
301087	320	0	128	240	32	408
301087	192	96	128	240	32	312
301087	64	192	128	240	32	264
301087	0	240	64	240	32	168
301087	448	384	192	96	64	-24
301087	576	240	64	144	0	120
301087	0	0	0	0	0	0
301088	64	288	128	192	32	264
301088	192	240	128	192	32	216
301088	320	144	128	240	96	312
301088	448	48	128	240	32	408
301088	0	0	0	0	0	0
301089	64	0	128	144	96	408
301089	192	0	128	240	32	408
301089	320	96	128	240	96	312
301089	448	192	128	240	32	264
301089	576	240	64	240	32	264
301089	0	0	0	0	0	0
301090	448	288	128	192	96	264
301090	320	240	128	240	96	264
301090	192	144	128	240	32	312
301090	64	96	128	240	96	360
301090	0	0	0	0	0	0
301091	0	0	64	48	32	86
301091	64	0	64	48	32	86
301091	0	48	128	96	64	0
301091	128	48	128	96	64	0
301091	0	144	128	96	64	0
301091	128	144	128	96	64	0
301091	0	240	128	96	64	48
301091	128	240	128	96	64	48
301091	0	336	128	96	64	48
301091	128	336	128	96	64	48
301091	256	0	192	240	96	120
301091	448	0	192	240	96	120
301091	0	0	0	0	0	0
301092	0	0	320	336	157	276
301092	320	0	320	336	155	294
301092	0	0	0	0	0	0
301093	0	0	192	96	103	200
301093	0	96	192	192	96	72
301093	0	288	192	144	96	-24
301093	192	0	128	240	32	168
301093	192	240	192	240	160	168
301093	320	0	128	192	32	120
301093	384	288	128	144	32	72
301093	448	0	192	144	96	72
301093	448	144	192	144	96	-24
301093	512	288	128	144	96	60
301093	0	0	0	0	0	0
301094	0	0	128	96	32	48
301094	128	0	128	96	32	48
301094	256	0	64	96	32	72
301094	320	0	64	96	32	48
301094	384	0	64	96	32	48
301094	448	0	64	96	32	48
301094	512	0	64	48	32	24
301094	0	0	0	0	0	0
301095	0	0	192	144	92	3
301095	192	0	128	144	63	10
301095	0	144	192	240	91	5
301095	0	0	0	0	0	0
301096	448	336	192	144	105	15
301096	448	96	192	240	102	17
301096	320	336	128	144	62	9
301096	0	0	0	0	0	0
301097	0	0	576	336	258	340
301097	0	336	128	96	49	74
301097	128	336	128	96	63	69
301097	256	336	128	96	51	64
301097	384	336	128	96	33	61
301097	512	336	128	96	44	76
301097	576	0	64	48	58	38
301097	576	48	64	96	76	106
301097	0	0	0	0	0	0
301098	0	0	128	96	75	129
301098	0	96	128	144	-1	160
301098	0	240	128	192	121	131
301098	128	96	128	144	41	107
301098	512	0	128	96	13	70
301098	128	0	128	96	13	78
301098	256	0	128	96	93	72
301098	384	0	128	96	121	41
301098	128	240	128	144	62	69
301098	128	384	128	96	78	105
301098	256	96	128	144	59	79
301098	384	96	128	144	47	63
301098	256	240	128	144	19	83
301098	512	96	128	144	56	136
301098	384	240	192	144	76	77
301098	0	0	0	0	0	0
301099	0	240	128	96	38	114
301099	0	336	128	144	80	113
301099	128	240	128	144	18	162
301099	128	384	128	96	92	112
301099	256	288	128	96	31	96
301099	256	384	128	96	57	100
301099	512	0	128	144	76	156
301099	0	0	128	240	8	261
301099	128	0	128	240	30	306
301099	256	0	256	144	111	180
301099	256	144	128	144	2	188
301099	384	144	128	144	9	180
301099	512	144	128	192	75	229
301099	384	288	192	192	100	235
301099	576	432	64	48	41	148
301099	0	0	0	0	0	0
301100	64	0	128	240	4	252
301100	0	240	192	240	91	309
301100	192	0	448	336	137	325
301100	192	336	448	144	201	-11
301100	0	0	0	0	0	0
301101	0	144	320	192	184	289
301101	0	336	512	144	276	196
301101	192	0	448	192	262	4
301101	512	240	128	240	23	208
301101	0	0	128	96	84	100
301101	0	0	0	0	0	0
301102	0	0	576	288	314	258
301102	0	288	448	192	314	66
301102	512	240	128	240	54	275
301102	448	288	64	144	-6	18
301102	0	0	0	0	0	0
301103	0	0	256	240	96	264
301103	256	0	192	192	96	216
301103	448	0	192	192	68	243
301103	384	192	256	192	171	240
301103	0	240	320	192	139	241
301103	0	0	0	0	0	0
301104	0	0	256	192	75	187
301104	0	192	128	144	79	184
301104	0	336	64	48	44	54
301104	64	336	64	48	24	60
301104	128	192	128	144	9	76
301104	128	336	128	144	9	81
301104	0	0	0	0	0	0
301107	0	0	192	336	94	284
301107	192	0	192	336	89	272
301107	384	0	192	336	92	282
301107	0	0	0	0	0	0
301108	0	0	192	240	96	211
301108	192	0	192	288	98	248
301108	0	240	192	192	92	164
301108	384	0	128	288	64	253
301108	192	288	128	192	59	145
301108	320	288	128	192	62	165
301108	0	0	0	0	0	0
301239	0	0	64	144	19	129
301239	0	144	128	96	51	99
301239	0	240	128	96	61	75
301239	0	0	0	0	0	0
301240	0	288	192	192	187	26
301240	0	0	192	288	59	266
301240	448	336	64	144	33	79
301240	192	0	128	192	63	161
301240	320	0	128	192	62	170
301240	192	192	128	288	56	-168
301240	320	192	128	288	56	274
301240	448	0	128	192	45	157
301240	448	192	128	144	62	125
301240	512	336	64	96	32	72
301240	64	96	64	48	32	24
301240	0	0	0	0	0	0
301241	0	0	192	240	90	208
301241	192	0	192	240	27	198
301241	128	240	128	192	46	136
301241	0	240	128	192	3	130
301241	384	0	128	144	63	103
301241	256	240	128	192	60	168
301241	384	192	128	240	64	189
301241	512	192	128	192	63	136
301241	0	0	0	0	0	0
301242	0	0	192	192	59	140
301242	192	0	192	192	98	128
301242	0	192	192	144	91	-27
301242	192	192	192	144	95	-39
301242	0	240	192	144	32	24
301242	192	240	192	144	160	24
301242	384	192	128	240	32	216
301242	512	192	128	192	32	168
301242	0	0	0	0	0	0
301243	0	0	192	240	85	197
301243	192	0	128	192	1	172
301243	448	0	192	240	102	200
301243	320	0	128	192	68	172
301243	0	240	192	144	32	24
301243	192	240	192	144	160	24
301243	384	192	128	240	32	216
301243	512	192	128	192	32	168
301243	0	0	0	0	0	0
301244	0	0	192	192	97	-25
301244	0	192	192	288	90	-17
301244	192	0	384	192	61	-82
301244	192	192	192	144	91	-79
301244	192	336	192	144	102	15
301244	384	192	128	192	44	-23
301244	384	384	128	96	29	-22
301244	512	192	128	144	65	4
301244	512	336	128	144	40	-3
301244	576	48	64	96	2	-44
301244	0	0	192	192	63	-153
301244	576	48	64	96	43	88
301244	384	192	128	192	76	200
301244	512	192	128	144	92	150
301244	512	336	128	144	80	137
301244	0	0	0	0	0	0
301244	0	0	192	192	94	69
301244	0	192	192	288	96	139
301244	192	0	384	192	197	68
301244	192	192	192	144	89	73
301244	192	336	192	144	87	74
301244	384	192	128	192	65	107
301244	384	384	128	96	66	52
301244	512	192	128	144	57	83
301244	512	336	128	144	66	74
301244	576	48	64	96	27	30
301245	0	0	256	240	157	-6
301245	256	0	128	192	92	29
301245	384	0	128	192	96	24
301245	512	0	128	192	66	26
301245	0	0	0	0	0	0
301246	0	0	128	192	32	168
301246	128	0	128	192	63	145
301246	256	0	128	192	63	174
301246	256	192	128	192	63	172
301246	0	192	128	144	64	127
301246	128	192	128	144	67	75
301246	384	192	128	240	64	189
301246	512	192	128	192	63	136
301246	0	0	0	0	0	0
301247	0	0	192	240	98	-107
301247	192	0	192	144	95	-22
301247	384	0	192	144	28	-21
301247	0	240	192	144	125	-167
301247	0	0	0	0	0	0
301248	0	0	320	192	32	24
301248	0	192	384	288	32	24
301248	320	0	320	192	32	24
301248	384	192	256	96	32	24
301248	384	288	256	192	32	24
301248	0	0	0	0	0	0
301249	0	0	128	144	77	116
301249	128	0	128	96	97	122
301249	128	96	64	48	36	70
301249	192	96	64	96	34	100
301249	192	192	64	48	2	65
301249	0	144	192	96	78	122
301249	0	240	256	144	121	186
301249	256	0	256	480	110	444
301249	512	0	128	144	58	128
301249	0	0	0	0	0	0
301250	0	0	128	96	96	53
301250	128	0	128	96	65	78
301250	256	0	64	96	32	73
301250	320	0	64	96	-2	100
301250	384	0	64	96	34	102
301250	448	0	128	96	65	74
301250	0	96	128	96	44	129
301250	128	96	128	96	66	92
301250	256	96	64	96	33	116
301250	320	96	64	48	41	75
301250	320	144	64	48	12	63
301250	384	96	128	96	77	73
301250	512	96	64	96	19	90
301250	0	192	128	96	60	99
301250	128	192	128	96	59	63
301250	0	0	0	0	0	0
301251	0	0	64	96	3	85
301251	64	48	64	48	8	56
301251	128	0	192	288	118	216
301251	320	0	128	96	37	49
301251	448	0	64	96	58	110
301251	512	48	64	48	44	71
301251	0	96	128	192	31	143
301251	320	96	256	192	146	151
301251	0	288	192	192	97	224
301251	192	288	128	144	75	151
301251	0	0	0	0	0	0
301252	0	96	320	384	113	394
301252	320	144	320	336	167	327
301252	0	0	0	0	0	0
301253	0	0	256	336	77	353
301253	256	0	128	144	79	129
301253	256	144	128	144	41	132
301253	384	0	64	144	20	117
301253	384	144	64	144	36	109
301253	0	0	0	0	0	0
301254	0	0	256	384	62	358
301254	256	0	320	288	109	314
301254	256	288	192	192	104	261
301254	448	336	192	144	149	151
301254	128	192	128	144	62	214
301254	0	0	0	0	0	0
301255	0	0	128	192	22	216
301255	128	0	256	288	76	281
301255	384	0	192	432	99	329
301255	0	288	192	192	69	179
301255	0	0	0	0	0	0
301256	0	0	256	288	112	226
301256	256	0	128	144	80	272
301256	384	0	256	288	122	417
301256	320	288	320	192	92	165
301256	0	288	192	192	36	223
301256	192	288	128	192	26	72
301256	384	0	256	144	122	225
301256	0	0	0	0	0	0
301257	0	0	320	192	125	236
301257	320	0	256	144	134	123
301257	0	192	192	144	116	222
301257	192	192	128	288	30	451
301257	320	144	320	336	175	430
301257	320	288	320	192	175	212
301257	0	0	0	0	0	0
301258	0	0	384	288	85	276
301258	384	0	64	144	28	142
301258	448	0	128	192	32	209
301258	384	192	128	192	140	200
301258	0	288	192	192	91	217
301258	192	288	192	192	106	209
301258	512	192	128	288	34	211
301258	0	0	0	0	0	0
301259	0	0	320	384	158	331
301259	320	0	256	192	113	213
301259	320	240	192	240	76	223
301259	0	384	192	96	66	168
301259	0	0	0	0	0	0
301260	0	0	192	336	127	390
301260	192	0	192	288	73	403
301260	384	0	256	192	107	264
301260	0	336	192	144	132	171
301260	192	336	192	144	128	239
301260	384	192	256	288	119	228
301260	384	288	128	144	55	180
301260	0	0	0	0	0	0
301261	0	0	256	192	102	213
301261	256	0	256	144	183	185
301261	0	192	256	192	88	192
301261	256	144	320	336	182	298
301261	0	0	0	0	0	0
301262	0	0	192	192	115	238
301262	192	0	192	240	79	246
301262	384	0	128	288	51	269
301262	0	240	256	96	172	82
301262	0	336	320	144	137	123
301262	0	0	0	0	0	0
301263	0	0	320	288	96	269
301263	320	0	320	288	194	243
301263	0	288	320	192	111	235
301263	320	336	256	144	149	187
301263	0	0	0	0	0	0
301264	0	0	256	240	170	338
301264	256	0	192	192	107	296
301264	448	0	192	288	43	283
301264	0	240	256	240	143	264
301264	256	288	192	192	97	206
301264	0	0	0	0	0	0
301265	0	0	128	192	84	194
301265	128	0	128	192	92	195
301265	0	192	256	288	129	286
301265	256	0	192	96	86	69
301265	0	0	0	0	0	0
301266	0	0	256	336	21	309
301266	0	0	256	192	21	213
301266	0	0	0	0	0	0
301267	0	288	128	192	13	168
301267	0	144	192	144	78	264
301267	0	48	192	96	142	216
301267	0	0	192	48	98	168
301267	128	288	128	192	32	243
301267	192	144	192	144	61	243
301267	192	0	192	144	159	312
301267	256	336	192	144	-6	291
301267	384	0	256	96	134	178
301267	512	96	128	96	70	178
301267	448	192	192	144	134	226
301267	0	0	0	0	0	0
301268	0	240	128	192	70	264
301268	0	96	128	144	70	312
301268	0	0	256	96	134	264
301268	128	96	128	192	70	264
301268	192	288	128	192	70	360
301268	256	96	128	192	70	264
301268	256	0	256	96	70	264
301268	384	96	128	192	70	264
301268	384	240	128	192	70	264
301268	448	432	192	48	70	168
301268	512	240	128	192	6	312
301268	512	48	128	192	70	312
301268	512	0	128	48	70	168
301268	0	0	0	0	0	0
301269	0	384	192	96	94	186
301269	0	240	192	144	73	130
301269	0	96	192	144	82	178
301269	0	0	192	96	72	178
301269	192	240	64	240	19	360
301269	256	288	128	192	18	226
301269	384	288	128	192	50	264
301269	256	144	192	144	109	264
301269	256	0	192	144	72	264
301269	512	288	128	192	32	249
301269	448	144	192	144	67	249
301269	448	0	192	144	6	249
301269	0	0	0	0	0	0
301270	0	288	128	192	82	192
301270	128	288	128	192	63	179
301270	0	144	128	144	82	156
301270	128	96	128	192	97	215
301270	0	0	64	96	17	77
301270	64	0	64	96	30	90
301270	128	0	64	96	44	82
301270	192	0	64	96	-99	113
301270	256	384	128	96	98	117
301270	256	288	128	96	31	117
301270	512	0	128	192	96	312
301270	512	192	128	192	96	312
301270	384	0	128	192	96	312
301270	448	192	64	192	32	312
